sequence_id,timestep,current_point1_x,current_point1_y,current_point2_x,current_point2_y,current_point3_x,current_point3_y,current_point4_x,current_point4_y,desired_point1_x,desired_point1_y,desired_point2_x,desired_point2_y,desired_point3_x,desired_point3_y,desired_point4_x,desired_point4_y,camera_pose_11,camera_pose_12,camera_pose_13,camera_pose_14,camera_pose_21,camera_pose_22,camera_pose_23,camera_pose_24,camera_pose_31,camera_pose_32,camera_pose_33,camera_pose_34,camera_pose_41,camera_pose_42,camera_pose_43,camera_pose_44,camera_velocity_vx,camera_velocity_vy,camera_velocity_vz,camera_velocity_wx,camera_velocity_wy,camera_velocity_wz,error1_x,error1_y,error2_x,error2_y,error3_x,error3_y,error4_x,error4_y,initial_camera_pose_tx,initial_camera_pose_ty,initial_camera_pose_tz,initial_camera_pose_r11,initial_camera_pose_r12,initial_camera_pose_r13,initial_camera_pose_r21,initial_camera_pose_r22,initial_camera_pose_r23,initial_camera_pose_r31,initial_camera_pose_r32,initial_camera_pose_r33,3d_point1_x,3d_point1_y,3d_point1_z,3d_point2_x,3d_point2_y,3d_point2_z,3d_point3_x,3d_point3_y,3d_point3_z,3d_point4_x,3d_point4_y,3d_point4_z,final_error
0,10,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.7856027641921519,-0.5634584058437375,0.2556226159354529,-2.902168360850194,-0.15589244926819013,-0.5800660945332675,-0.7995128956021205,6.232311431053035,0.5987702741075368,0.5882499051057776,-0.5435404382272112,8.033317727455787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.891396954682477,-86.45586665548916,-255.222764828861,-147.3549380050715,-88.18272683464619,-312.395199295979,-160.69220368010787,-188.32745840175545,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,11,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.8266392872159761,-0.5507997514976358,0.11526978173487473,-1.0618838504163097,-0.34889213107911493,-0.6623641113287914,-0.6629842116481315,3.89468743258559,0.44152210556453075,0.5078320763537524,-0.7397058959641325,8.814605495442347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.280756799646724,-92.11115894237929,-260.536445929896,-136.7954328769029,-89.93281981948826,-296.08239500168435,-180.43756448874632,-179.58262063924724,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,12,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.81777508598456,-0.5744771208029867,0.03492773134425492,-0.2852662516033897,-0.4681802599131313,-0.6993021226790612,-0.5401701449027262,2.1790068144017374,0.3347404262568518,0.4253852123551897,-0.840830701234744,8.332319538752326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.87811727594533,-98.07883706337583,-257.11674562761647,-128.29169547797898,-84.3168451066665,-280.1013464255959,-183.6082921608803,-169.1554839205893,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,13,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.7971086185673459,-0.6037776253472649,-0.008392218757598123,-0.01330006570008302,-0.54488776050077,-0.7132337509703232,-0.4409024211016068,1.141648638969245,0.26022140315914283,0.35601993709176016,-0.8975158080675048,7.64734958398351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.33621594090039,-100.28388212743431,-247.42800899483927,-117.5764005804453,-73.10473013549182,-262.39906138956366,-176.7062855934891,-156.18958777949803,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,14,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.7756694352424616,-0.6303327026221275,-0.03190001936873124,0.07160335406077774,-0.5970890913965843,-0.7165065111223505,-0.36069798509900003,0.5116296573092509,0.20450316419518352,0.2988295559752443,-0.9321369815160194,7.036613897523749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.692481724112156,-99.50983796612786,-235.51190026755813,-105.37550477518101,-60.021212346201025,-244.16517313029738,-165.73682572267012,-142.0912314552587,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,15,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.7562272579445487,-0.6527936973495451,-0.04450531476553996,0.08767574973335948,-0.6343125742460198,-0.7147308928602093,-0.2946308010793099,0.11043951043449018,0.160523806630222,0.2510381235827713,-0.954574233893302,6.537560404107743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.861903169378877,-96.94846125749592,-223.298343014841,-92.72507904001475,-46.85390873358364,-226.3969466343064,-153.54482696412975,-127.96489387567146,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,16,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.7392646179725609,-0.6714955807629513,-0.050808558626575205,0.07814252147372752,-0.6618055663838619,-0.7104997223362118,-0.2391726089323392,-0.15817763810128416,0.12450388314112656,0.2104372342908747,-0.9696468189535756,6.136276677355662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.162896338281826,-93.4220801113363,-211.57954036979595,-80.2765337119983,-34.3250387907795,-209.6060236845226,-141.370186640545,-114.41176085925213,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,17,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.7246353476119264,-0.6870662374236598,-0.053325400925241934,0.05960228445140206,-0.6826551005064759,-0.7050873809797464,-0.19192133527988847,-0.34615305234354793,0.09426360243400389,0.17547584043285622,-0.979960510776096,5.812456959666128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.208000402676305,-89.43535519747059,-200.65765035749894,-68.38129609582631,-22.698303574957436,-194.0052152813513,-129.7474674075783,-101.71653926691158,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,18,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.7120438164380979,-0.7000926668151417,-0.05351505717021566,0.03870786666235115,-0.6987909589760627,-0.6991613743293699,-0.15121034455083232,-0.4826768749626032,0.06844559244818584,0.1450642289385282,-0.9870519592994521,5.548717631607532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.290187998409408,-85.29171863934346,-190.62475630791562,-57.21207699135209,-12.042423331100622,-179.65126096162072,-118.89554877079513,-89.99103536582334,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,19,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.7011877773230794,-0.7110583362219002,-0.052266082903378815,0.018159003944905425,-0.7114817956900853,-0.6930904716465425,-0.11584149737630701,-0.5849486144048546,0.04614493833923036,0.11841300858485287,-0.9918916291932058,5.331659384701403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.549984366163471,-81.17299173685984,-181.4807601984054,-46.83998952500241,-2.3419029177453012,-166.522766197254,-108.88608494594979,-79.25544060813957,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,20,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.6917984065072232,-0.7203478057701754,-0.05013983921155457,-0.0009969701631963243,-0.7215960649276716,-0.6870862556378478,-0.0849211186599771,-0.6635638110108504,0.026722347108112436,0.09492900523894691,-0.9951253188063188,5.15121576392114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.051500053876964,-77.187038689301,-173.18500566391862,-37.278709970171406,6.45472577945543,-154.56050158579387,-99.71995789520236,-69.4821211463235,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
0,21,0.05762412764489315,0.022016154932397874,0.06033149978941265,-0.06742164432782247,-0.509774432852108,-0.37585741109454607,-0.2919127793085013,-1.0823371043836802,400.0,400.0,600.0,400.0,400.0,600.0,600.0,600.0,0.6836476380240284,-0.7282648010608737,-0.04750038483984493,-0.01842525046514763,-0.729747723105174,-0.6812723560158116,-0.05776017270991908,-0.7253149436763333,0.009704001596332022,0.07415090332849246,-0.9971998174330895,4.999830215131575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.819070103319007,-73.39592820333974,-165.67996657869736,-28.509609454854456,14.41296580294113,-143.68828781126882,-91.36387437263289,-60.6193178086271,-0.1757632666379176,-1.0596817974039632,3.985270734899222,0.6190611801317812,-0.7853391214172425,0.0023915738417003268,-0.7747142495565437,-0.6101809115067787,0.16582245555653313,-0.128767568851353,-0.10450703136320917,-0.9861527232674264,0.05762412764489315,0.022016154932397874,0.9525671413223606,0.06033149978941265,-0.06742164432782247,-0.954231782958937,-0.509774432852108,-0.37585741109454607,-1.0899484994902402,-0.2919127793085013,-1.0823371043836802,1.4234755369175047,155.42027400795322
